4343,0.000215676
4183,0.000147193
6661,0.000208338
6264,0.000191218
3711,0.000198555
8242,0.000154531
2453,0.000181434
5325,0.00018388
5259,0.000176543
5212,0.000174097
2030,0.000201001
1143,0.000191218
1026,0.000377099
7502,0.00013741
1922,0.000237688
1908,0.000254808
1903,0.00021323
1821,0.000210784
0221,0.000276821
0191,0.000159422
1695,0.00016676
1617,0.000201001
1533,0.000186326
1516,0.00023035
1510,0.000254808
1321,0.000218121
2526,0.000262146
1422,0.000220567
1402,0.000252363
1308,0.000208338
1290,0.000193663
1250,0.000201001
2548,0.000181434
1229,0.000342857
2510,0.000276821
2502,0.000210784
2288,0.00028905
2248,0.000196109
1100,0.000237688
4848,0.000271929
1075,0.000159422
0912,0.0002597
0909,0.000421123
3696,0.000298833
0502,0.000254808
9111,0.000413786
1913,0.000188772
0318,0.000281712
1842,0.000159422
2828,0.000435798
1608,0.000203447
1580,0.000284158
2678,0.000176543
1488,0.000232796
1470,0.000817343
2122,0.000264592
3221,0.000205892
4145,0.000159422
2421,0.000196109
3365,0.00018388
2355,0.000220567
4002,0.000156976
6942,0.000186326
3132,0.000169205
0401,0.000235242
1532,0.000269483
2705,0.00018388
1412,0.000281712
1410,0.000293941
1342,0.000191218
1384,0.00016676
1326,0.00021323
2255,0.000638799
1192,0.000245025
7862,0.000161868
1003,0.000340411
7268,0.000196109
9900,0.000171651
6636,0.000176543
1881,0.000198555
0224,0.000267037
1704,0.000174097
5425,0.000223013
5121,0.000159422
0428,0.000279266
1428,0.000186326
1582,0.000176543
1874,0.000171651
7195,0.000154531
9595,0.000232796
0102,0.000249917
0314,0.000291495
1080,0.000223013
1106,0.000342857
1238,0.000369761
1493,0.000174097
1616,0.000374653
2026,0.000169205
2564,0.000227905
3386,0.00016676
3690,0.000707282
4466,0.000232796
6996,0.000281712
0901,0.00021323
1512,0.000257254
1519,0.000208338
1844,0.000161868
1900,0.000210784
2208,0.000198555
2210,0.000301279
2301,0.000186326
2378,0.000232796
2793,0.000169205
2908,0.000181434
5654,0.000191218
1461,0.000156976
1669,0.000171651
2306,0.000218121
2900,0.000156976
3169,0.000186326
2380,0.000171651
4867,0.000154531
3321,0.000201001
5454,0.000333074
4388,0.000154531
3689,0.000156976
2663,0.000203447
7495,0.000149639
4143,0.000149639
2769,0.000193663
2128,0.000178989
1058,0.000164314
2567,0.000188772
2219,0.000159422
2201,0.00021323
4572,0.000169205
7988,0.000161868
7828,0.000161868
7327,0.000144747
7123,0.000147193
3878,0.000149639
6841,0.000156976
6791,0.000176543
3387,0.000164314
0809,0.000271929
9423,0.000149639
9375,0.000161868
9272,0.000152085
5882,0.000156976
5645,0.000176543
0385,0.000154531
5443,0.00016676
2986,0.000161868
8840,0.000147193
8571,0.000156976
0153,0.000144747
0140,0.000154531
5092,0.000154531
2741,0.000161868
7054,0.000156976
6332,0.000147193
2528,0.000242579
4332,0.000149639
3648,0.000161868
6459,0.000159422
6195,0.000149639
9142,0.000147193
0288,0.000156976
8912,0.000174097
8634,0.000152085
8390,0.000149639
5271,0.000178989
5033,0.000149639
0109,0.000205781
0210,0.000276709
0216,0.000222902
0317,0.000205781
0326,0.000220456
0405,0.00024736
0408,0.000240022
0410,0.000318288
0414,0.000262035
0493,0.000112841
0508,0.000237577
0511,0.000308505
0524,0.000259589
0528,0.000298722
0604,0.000191106
0616,0.000232685
0618,0.000186215
0623,0.000271818
0701,0.000183769
1005,0.000259589
1037,0.00014219
1076,0.000122624
1107,0.000364758
1118,0.000225348
1132,0.000178877
1177,0.000173986
1198,0.000164203
1222,0.000376987
1226,0.000303613
1335,0.000137299
1411,0.000281601
1425,0.00049194
1445,0.00012507
1725,0.000147082
1727,0.000156865
1928,0.000227793
2164,0.000127516
2218,0.000151974
2242,0.000173986
2257,0.000154419
2300,0.000161757
2317,0.000156865
2371,0.000127516
2958,0.000117732
2991,0.000149528
3001,0.000139745
3470,0.000122624
3478,0.000139745
3487,0.000120178
3586,0.000129961
3716,0.000112841
3825,0.001211005
4111,0.000154419
4203,0.00012507
4262,0.00014219
4350,0.000137299
4421,0.000149528
4515,0.000134853
4653,0.000186215
4778,0.000117732
4951,0.000122624
5120,0.000132407
5284,0.00017154
5333,0.000169094
5667,0.000137299
5690,0.000127516
5775,0.000127516
6029,0.000120178
6576,0.000112841
6871,0.000117732
7220,0.00012507
7223,0.000134853
7233,0.000151974
7391,0.000169094
7474,0.00024736
7751,0.000110395
7873,0.00017154
8778,0.000134853
8822,0.000169094
9580,0.000120178
9632,0.000308505
9696,0.000354975
9821,0.000144636
0015,0.000134853
0218,0.000210673
0325,0.000262035
0578,0.000110395
1136,0.000151974
2019,0.000149528
2221,0.000195998
2479,0.000129961
4090,0.000105503
4144,0.000132407
4422,0.000161757
7151,0.000112841
7492,0.000120178
9390,0.000120178
9396,0.000137299
1429,0.000139745
2477,0.000147082
4561,0.000156865
2142,0.000161757
6372,0.000120178
0990,0.000149528
3006,0.000193552
5511,0.000159311
1934,0.000149528
5101,0.000139745
0331,0.000249806
7923,0.000115287
0212,0.000227793
7863,0.000129961
1626,0.000164203
0055,0.000147082
1469,0.000215564
1341,0.00014219
9891,0.00012507
9856,0.000173986
9801,0.000137299
9797,0.000169094
4569,0.000315842
4542,0.000137299
4523,0.00026448
4462,0.000173986
4417,0.000132407
4415,0.000120178
9295,0.000134853
4309,0.000117732
4222,0.000129961
4152,0.000159311
4101,0.000144636
6769,0.000137299
6688,0.000151974
6499,0.000115287
6230,0.000107949
8691,0.000129961
8455,0.000120178
8432,0.000107949
3714,0.000120178
3615,0.000120178
3536,0.000139745
3495,0.000122624
2447,0.000132407
5662,0.000154419
5608,0.000120178
3212,0.000188661
2340,0.000120178
5512,0.000161757
2305,0.000173986
5472,0.000215564
3111,0.000159311
2243,0.000178877
2192,0.000132407
2155,0.000169094
2138,0.000139745
5243,0.000144636
5204,0.00012507
2079,0.00014219
1206,0.000308505
0829,0.000203335
0710,0.000244914
0617,0.000178877
0550,0.000147082
1939,0.000149528
1925,0.000176432
1912,0.000193552
7325,0.000147082
7319,0.00017154
0250,0.000137299
2840,0.00012507
1631,0.000149528
1595,0.000389216
1559,0.000154419
1554,0.000112841
1551,0.000215564
1525,0.000176432
2701,0.000161757
4770,0.000122624
4758,0.000159311
2582,0.000276709
2565,0.00012507
2516,0.000127516
1325,0.000249806
1296,0.000186215
1258,0.000604447
2505,0.000176432
1219,0.00036965
1202,0.000310951
1189,0.000181323
1159,0.000156865
1116,0.00026448
4808,0.000112841
4646,0.000315842
4440,0.000117732
1009,0.000271818
7475,0.000127516
7419,0.00012507
3872,0.000122624
3740,0.000117732
3600,0.000154419
0716,0.000210673
6612,0.000117732
6575,0.000115287
6442,0.000134853
0601,0.000208227
6123,0.000129961
0504,0.00020089
0429,0.000301167
1921,0.000183769
0337,0.000117732
0324,0.000227793
0312,0.000281601
1810,0.000178877
8659,0.000127516
2910,0.000164203
0118,0.000173986
0112,0.000225348
8488,0.000134853
5060,0.000137299
2806,0.000156865
8240,0.000127516
0074,0.000132407
2766,0.000139745
2702,0.000159311
1464,0.000139745
0424,0.000281601
0450,0.000127516
1277,0.000161757
1708,0.000166648
2322,0.000173986
2444,0.00012507
2599,0.000151974
3214,0.000320734
3412,0.000154419
3666,0.000159311
3850,0.000110395
4123,0.000188661
6463,0.000173986
8762,0.000164203
9311,0.000139745
1495,0.000137299
5669,0.000137299
1561,0.00012507
4873,0.000110395
2236,0.000164203
2227,0.000144636
4235,0.000132407
2209,0.000181323
4112,0.000144636
6129,0.000112841
8970,0.000120178
3415,0.00012507
3211,0.000227793
5456,0.000186215
0143,0.000249806
1403,0.000230239
1356,0.000151974
2509,0.000176432
1314,0.000281601
1259,0.000188661
1184,0.000151974
1151,0.000151974
1092,0.00017154
4812,0.000137299
4096,0.000117732
7175,0.00012507
0852,0.003089381
0702,0.000208227
0621,0.000244914
0417,0.000242468
0150,0.000139745
0011,0.000205781
0040,0.000117732
0311,0.000303613
0501,0.000222902
1078,0.000129961
1248,0.000191106
1254,0.000474819
1264,0.00012507
1421,0.000205781
1458,0.000266926
1574,0.00014219
1599,0.00029383
1660,0.000117732
1806,0.000139745
2249,0.000134853
2309,0.000173986
2332,0.000262035
2774,0.000127516
3457,0.00012507
3562,0.000139745
4125,0.000159311
4142,0.000134853
4221,0.000147082
4507,0.00012507
4554,0.000166648
5049,0.000120178
5440,0.000105503
6100,0.00012507
7399,0.000376987
7530,0.000186215
7693,0.000127516
7963,0.000127516
8317,0.000117732
9502,0.000120178
1069,0.000156865
0012,0.000183769
0035,0.000115287
0228,0.000230239
0506,0.000220456
0514,0.000240022
0864,0.000122624
1187,0.000178877
1312,0.000225348
1345,0.000137299
1367,0.000132407
1374,0.000112841
1506,0.000181323
1656,0.000110395
1680,0.000134853
1771,0.000178877
1824,0.000129961
2085,0.000144636
2132,0.000139745
2144,0.000161757
2235,0.000176432
2366,0.000166648
2423,0.000198444
2522,0.000181323
2824,0.000137299
2830,0.000151974
3004,0.000154419
3200,0.000149528
3242,0.000132407
3270,0.000122624
4077,0.000122624
4169,0.000132407
4212,0.00012507
4225,0.00012507
4300,0.000129961
4312,0.000132407
4381,0.000112841
4441,0.000127516
4456,0.000166648
4807,0.000117732
5126,0.00012507
5258,0.000193552
5469,0.000149528
5660,0.000122624
5854,0.00017154
5874,0.000178877
5959,0.000183769
6060,0.00020089
6363,0.00029383
6488,0.000132407
6557,0.000120178
7554,0.000120178
7877,0.000183769
8282,0.000227793
8426,0.000235131
8523,0.000208227
8693,0.000122624
8751,0.000115287
8789,0.000164203
9185,0.00012507
9630,0.000159311
9898,0.000237577
9981,0.000134853
0105,0.000198444
0113,0.000210673
0304,0.000227793
0305,0.000186215
0402,0.000237577
0486,0.000112841
1025,0.000332963
1052,0.000129961
1103,0.000296276
1185,0.00014219
1298,0.000244914
1299,0.000215564
1332,0.00014219
1423,0.000235131
1501,0.000203335
1605,0.000161757
1619,0.000159311
1675,0.000117732
1923,0.000183769
2058,0.000220456
2093,0.000134853
2202,0.000178877
2234,0.000173986
2314,0.000176432
2384,0.000173986
2422,0.000164203
2465,0.000169094
2558,0.000188661
2729,0.000154419
2802,0.000159311
2848,0.000127516
2941,0.000112841
3162,0.000115287
3772,0.000112841
4182,0.000112841
4519,0.000122624
4629,0.000117732
4790,0.000122624
5589,0.000129961
5714,0.000127516
7454,0.000120178
7507,0.000112841
7997,0.000144636
8307,0.000103058
8521,0.000195998
9785,0.000120178
0184,0.000103058
0898,0.000132407
1793,0.000548193
3010,0.000183769
4066,0.000122624
4436,0.000112841
4453,0.00012507
4791,0.00014219
5850,0.000117732
6699,0.000244914
7091,0.000112841
9565,0.000115287
1268,0.000147082
0525,0.000286493
6190,0.000151974
3733,0.000188661
9313,0.000122624
8315,0.00012507
5405,0.000115287
1072,0.000117732
1420,0.000195998
4469,0.000129961
0192,0.00012507
0103,0.000210673
0022,0.000188661
9952,0.000110395
9119,0.000193552
8448,0.000110395
6673,0.000166648
6642,0.000122624
6322,0.000122624
6275,0.00021801
5858,0.000438132
5531,0.000132407
5355,0.000151974
4563,0.000230239
4357,0.000169094
3767,0.00012507
3641,0.000127516
3032,0.000127516
2661,0.000120178
2341,0.000149528
2276,0.000164203
2274,0.000181323
1918,0.000164203
1473,0.000186215
0214,0.000403891
8385,0.000120178
7177,0.000112841
6600,0.000159311
6170,0.000122624
4278,0.000120178
4023,0.000120178
3921,0.000139745
3710,0.000139745
3356,0.00012507
2404,0.000178877
2398,0.000161757
1884,0.000110395
1823,0.00017154
1664,0.000139745
1646,0.000127516
1427,0.000161757
0619,0.000227793
0602,0.000191106
0517,0.000240022
0204,0.000191106
7641,0.000129961
0048,7.36E-05
0115,0.000198332
0149,8.83E-05
0258,0.000146971
0265,7.36E-05
0425,0.000310839
0518,0.000156754
0533,7.85E-05
0546,9.32E-05
0599,9.32E-05
0737,7.85E-05
0791,8.34E-05
0828,0.000190995
0881,8.09E-05
0884,7.85E-05
1047,0.000107838
1063,0.000105392
1154,0.000115175
1161,9.07E-05
1256,0.0004209
1397,0.000692384
1433,0.000193441
1462,9.56E-05
1546,8.34E-05
1880,0.000105392
1901,0.0001592
2048,0.0001005
2060,9.81E-05
2080,0.000115175
2114,0.000142079
2116,9.56E-05
2157,9.32E-05
2188,0.000142079
2207,0.000117621
2223,0.000254586
2229,0.000274152
2231,0.000117621
2264,0.000110284
2287,0.000154308
2294,0.0001005
2313,0.000146971
2402,0.000124958
2406,0.000186103
2494,9.81E-05
2619,9.32E-05
2744,8.83E-05
2754,8.83E-05
2892,9.07E-05
2932,9.07E-05
3216,0.000122513
3235,0.000105392
3239,8.83E-05
3255,0.000120067
3299,9.07E-05
3391,9.56E-05
3461,8.58E-05
3466,0.000122513
3520,8.34E-05
3610,9.56E-05
3658,0.000124958
3662,0.000181212
3749,7.60E-05
3751,8.58E-05
3857,8.58E-05
3862,0.000105392
3910,8.83E-05
4094,8.83E-05
4116,9.32E-05
4147,0.0001005
4215,0.000112729
4243,0.00012985
4313,8.34E-05
4372,9.07E-05
4409,8.34E-05
4475,0.000105392
4576,8.83E-05
4610,9.07E-05
4697,8.34E-05
4717,7.36E-05
4750,8.83E-05
4767,9.07E-05
4875,8.83E-05
4928,8.34E-05
5056,0.0001005
5098,8.34E-05
5109,0.000117621
5115,0.000146971
5248,0.000112729
5293,0.000102946
5311,7.85E-05
5337,0.000146971
5353,0.000217899
5411,0.000115175
5432,0.000254586
5505,0.000117621
5520,0.0001005
5553,0.000115175
5692,8.83E-05
5822,9.32E-05
5948,8.34E-05
5962,9.32E-05
6061,8.58E-05
6102,8.09E-05
6147,8.34E-05
6220,7.60E-05
6297,0.000102946
6489,7.60E-05
6639,0.0001005
6684,8.09E-05
6837,7.85E-05
6869,8.58E-05
6930,7.60E-05
7070,0.000190995
7120,9.32E-05
7274,0.000115175
7311,9.81E-05
7428,0.000115175
7458,0.0001005
7535,0.000137187
7685,9.56E-05
7689,9.81E-05
7796,7.85E-05
7868,8.09E-05
7869,9.07E-05
7894,0.000102946
7950,7.85E-05
8145,8.09E-05
8215,8.09E-05
8411,9.56E-05
8421,9.07E-05
8456,8.58E-05
8600,8.34E-05
8610,9.56E-05
8723,0.000112729
8811,9.56E-05
8812,0.000102946
8982,8.34E-05
9044,7.36E-05
9108,8.34E-05
9422,8.83E-05
9492,9.32E-05
9554,7.60E-05
9585,7.36E-05
9592,9.56E-05
9618,8.58E-05
9675,8.58E-05
9750,8.34E-05
9982,9.32E-05
0178,8.83E-05
0430,0.000200778
1691,0.000107838
2698,0.000105392
3880,7.12E-05
6115,8.34E-05
6248,0.000134742
6697,7.36E-05
8159,9.81E-05
9444,9.81E-05
9599,9.07E-05
9687,8.83E-05
2449,9.07E-05
4100,8.34E-05
9510,0.000124958
9165,7.60E-05
8808,0.0001592
8767,8.09E-05
3312,0.000107838
3201,0.000102946
5864,0.000102946
5663,0.000102946
0712,0.000188549
5557,9.81E-05
0630,0.000154308
0536,7.36E-05
1896,0.00012985
0193,8.34E-05
1535,0.000156754
9961,7.36E-05
9905,8.83E-05
9897,7.60E-05
9640,7.36E-05
4591,9.81E-05
4546,0.00012985
9552,8.83E-05
9512,0.000164091
4486,9.81E-05
4480,8.58E-05
9453,7.60E-05
4405,7.60E-05
4400,0.000122513
9392,8.09E-05
4362,8.34E-05
4361,7.85E-05
4342,8.09E-05
9262,8.58E-05
6995,9.81E-05
9199,8.83E-05
9192,8.34E-05
6937,7.85E-05
9136,7.36E-05
4217,9.32E-05
9066,8.83E-05
4175,8.58E-05
4151,0.000107838
4114,0.000124958
6822,8.83E-05
4041,8.58E-05
4003,9.56E-05
6776,0.000115175
6692,9.07E-05
6676,7.85E-05
6587,0.0001005
6582,8.58E-05
6574,8.09E-05
6348,7.36E-05
6197,8.34E-05
6113,7.60E-05
8998,0.000134742
8993,9.07E-05
8950,7.60E-05
8884,8.09E-05
8859,7.85E-05
3906,7.85E-05
3848,8.34E-05
8559,7.85E-05
3791,0.000183658
8486,0.000112729
8405,7.60E-05
3683,9.32E-05
3674,8.83E-05
3665,8.83E-05
8322,8.34E-05
3620,7.85E-05
3546,0.000105392
8241,8.58E-05
8226,0.000124958
8166,8.09E-05
8125,7.85E-05
3467,0.000105392
3462,0.000105392
8082,7.85E-05
8055,0.000134742
5800,0.00012985
5771,8.83E-05
5761,8.09E-05
2488,0.000132296
5756,8.34E-05
3398,0.0001005
2454,9.07E-05
3341,9.07E-05
3334,0.000102946
3332,0.000124958
3313,9.81E-05
5670,8.09E-05
5640,9.56E-05
5631,8.83E-05
3276,9.32E-05
5541,0.000102946
3181,9.07E-05
5487,0.000122513
5466,0.000107838
5460,8.83E-05
5446,0.0001005
5437,9.81E-05
5421,0.0001592
2298,0.000112729
3058,9.81E-05
5331,9.32E-05
5310,9.81E-05
2171,8.09E-05
5275,0.000117621
5270,8.58E-05
2140,0.000120067
5247,9.81E-05
2136,0.0001005
2108,0.000134742
5147,8.34E-05
5134,8.83E-05
5133,9.56E-05
5122,8.34E-05
2089,9.56E-05
2047,7.85E-05
7945,8.09E-05
7933,7.85E-05
7920,7.85E-05
7895,0.000124958
7741,9.81E-05
7698,9.07E-05
7677,0.000122513
7667,0.000200778
7665,8.83E-05
0704,0.000178766
7580,8.58E-05
0541,8.34E-05
0509,0.00020567
7488,0.000105392
7476,9.56E-05
0484,7.85E-05
0462,9.07E-05
0432,7.85E-05
0427,0.000239911
7426,0.000127404
0412,0.000247248
1920,0.000203224
1914,0.000142079
7373,0.000168983
0309,0.000188549
1865,0.000115175
1859,8.34E-05
1839,0.000107838
1828,0.000105392
1825,0.000149416
0231,8.34E-05
7246,0.000127404
1796,9.56E-05
0152,8.83E-05
1770,0.000105392
1741,0.000117621
1722,0.000127404
7107,8.09E-05
2867,9.07E-05
7025,9.07E-05
7011,8.34E-05
1677,7.85E-05
0069,0.000134742
2825,0.000110284
0037,7.36E-05
0032,8.58E-05
0019,9.56E-05
1603,0.000137187
1563,0.000107838
2765,0.0001005
1541,9.56E-05
4864,7.60E-05
1401,0.000139633
4755,9.81E-05
